;Unnamed: 0.1;Unnamed: 0;participant;list;item;condition_id;verbclass;reference;NP1gender;prompt;cont;analyzable;word_order;anaphor_type;pers;name;filter_$;type;NP1;NP2;Koreferenz;Anaphorische Form;verb;AbstConc;Arou;IMG;Val
339;339;339;1026.0;7.0;1.0;3.0;es;object;m;Aaron achtete Kathrin in hohem Grade, weil;sie von ihm fasziniert war;5.0;os;pers;;;Not Selected;Experiment;Aaron;Kathrin;NP2;personal;achtete;3.778;4.168;4.27;5.992
340;340;340;1034.0;8.0;7.0;2.0;es;object;f;Anja fürchtete Markus ein kleines bisschen, weil;er klein war;5.0;os;pers;;;Not Selected;Experiment;Anja;Markus;NP2;personal;fürchtete;2.905;7.122;4.842;2.991
341;341;341;1042.0;5.0;19.0;3.0;es;object;m;Fabian vermisste Miriam ganz besonders, weil;sie ihm etwas sagen wollte;5.0;os;pers;1.0;0.0;Not Selected;Experiment;Fabian;Miriam;NP2;personal;vermisste;2.999;5.893;3.538;4.748
342;342;342;105.0;2.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;er im Rollstuhl sitzt.;5.0;so;pers;1.0;0.0;Selected;Experiment;Adele;Lukas;NP2;personal;achtete;3.778;4.168;4.27;5.992
343;343;343;108.0;6.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;er immer auf sein Aussehen achtete.;5.0;so;pers;1.0;0.0;Selected;Experiment;Adele;Lukas;NP2;personal;achtete;3.778;4.168;4.27;5.992
344;344;344;1011.0;2.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;er sportlicher ist als sie.;5.0;so;pers;1.0;0.0;Selected;Experiment;Adele;Lukas;NP2;personal;achtete;3.778;4.168;4.27;5.992
345;345;345;1021.0;6.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;er sehr schlau ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Adele;Lukas;NP2;personal;achtete;3.778;4.168;4.27;5.992
346;346;346;1022.0;2.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;weil er so schlau war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Adele;Lukas;NP2;personal;achtete;3.778;4.168;4.27;5.992
347;347;347;1023.0;6.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;er sorgfältig war;5.0;so;pers;1.0;0.0;Selected;Experiment;Adele;Lukas;NP2;personal;achtete;3.778;4.168;4.27;5.992
348;348;348;1027.0;6.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;er mit jedem Menschen gleich respektvoll umging.;5.0;so;pers;1.0;0.0;Selected;Experiment;Adele;Lukas;NP2;personal;achtete;3.778;4.168;4.27;5.992
349;349;349;1031.0;6.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;er mit jedem sehr respektvoll umging.;5.0;so;pers;1.0;0.0;Selected;Experiment;Adele;Lukas;NP2;personal;achtete;3.778;4.168;4.27;5.992
350;350;350;1038.0;2.0;1.0;2.0;es;object;f;Adele achtete Lukas in hohem Grade, weil;er viel Erfahrung in dem Bereich hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Adele;Lukas;NP2;personal;achtete;3.778;4.168;4.27;5.992
351;351;351;107.0;3.0;1.0;3.0;es;object;m;Aaron achtete Kathrin in hohem Grade, weil;sie die besten Noten schrieb.;5.0;so;pers;1.0;0.0;Selected;Experiment;Aaron;Kathrin;NP2;personal;achtete;3.778;4.168;4.27;5.992
352;352;352;1013.0;3.0;1.0;3.0;es;object;m;Aaron achtete Kathrin in hohem Grade, weil;sie so gut Englisch spricht.;5.0;so;pers;1.0;0.0;Selected;Experiment;Aaron;Kathrin;NP2;personal;achtete;3.778;4.168;4.27;5.992
353;353;353;1014.0;7.0;1.0;3.0;es;object;m;Aaron achtete Kathrin in hohem Grade, weil;sie ihre Soli so gut meisterte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Aaron;Kathrin;NP2;personal;achtete;3.778;4.168;4.27;5.992
354;354;354;1019.0;7.0;1.0;3.0;es;object;m;Aaron achtete Kathrin in hohem Grade, weil;sie seine Großmutter war und viel erlitten hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Aaron;Kathrin;NP2;personal;achtete;3.778;4.168;4.27;5.992
355;355;355;1029.0;7.0;1.0;3.0;es;object;m;Aaron achtete Kathrin in hohem Grade, weil;sie eine sehr spezielle Ausstrahlung hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Aaron;Kathrin;NP2;personal;achtete;3.778;4.168;4.27;5.992
356;356;356;1036.0;3.0;1.0;3.0;es;object;m;Aaron achtete Kathrin in hohem Grade, weil;sie sich vom ersten Tag an sehr professionell gezeigt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Aaron;Kathrin;NP2;personal;achtete;3.778;4.168;4.27;5.992
357;357;357;1037.0;7.0;1.0;3.0;es;object;m;Aaron achtete Kathrin in hohem Grade, weil;sie so viel Leidenschaft in alles steckte;5.0;so;pers;1.0;0.0;Selected;Experiment;Aaron;Kathrin;NP2;personal;achtete;3.778;4.168;4.27;5.992
358;358;358;107.0;3.0;2.0;2.0;es;object;f;Aisha bedauerte Jörg aus tiefstem Herzen, weil;er nichts mehr wusste.;5.0;so;pers;1.0;0.0;Selected;Experiment;Aisha;Jörg;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
359;359;359;1013.0;3.0;2.0;2.0;es;object;f;Aisha bedauerte Jörg aus tiefstem Herzen, weil;er einfach keine Freundin findet.;5.0;so;pers;1.0;0.0;Selected;Experiment;Aisha;Jörg;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
360;360;360;1024.0;3.0;2.0;2.0;es;object;f;Aisha bedauerte Jörg aus tiefstem Herzen, weil;er letzte Woche verstorben ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Aisha;Jörg;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
361;361;361;1026.0;7.0;2.0;2.0;es;object;f;Aisha bedauerte Jörg aus tiefstem Herzen, weil;er alles verloren hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Aisha;Jörg;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
362;362;362;1036.0;3.0;2.0;2.0;es;object;f;Aisha bedauerte Jörg aus tiefstem Herzen, weil;er noch immer nicht über sie hinweg gekommen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Aisha;Jörg;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
363;363;363;1037.0;7.0;2.0;2.0;es;object;f;Aisha bedauerte Jörg aus tiefstem Herzen, weil;er hingefallen war;5.0;so;pers;1.0;0.0;Selected;Experiment;Aisha;Jörg;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
364;364;364;101.0;8.0;2.0;3.0;es;object;m;Albert bedauerte Laura aus tiefstem Herzen, weil;sie arm war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Albert;Laura;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
365;365;365;1010.0;4.0;2.0;3.0;es;object;m;Albert bedauerte Laura aus tiefstem Herzen, weil;sie so dumm war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Albert;Laura;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
366;366;366;1025.0;4.0;2.0;3.0;es;object;m;Albert bedauerte Laura aus tiefstem Herzen, weil;sie so engstirnig war;5.0;so;pers;1.0;0.0;Selected;Experiment;Albert;Laura;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
367;367;367;1030.0;4.0;2.0;3.0;es;object;m;Albert bedauerte Laura aus tiefstem Herzen, weil;sie einen Autounfall hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Albert;Laura;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
368;368;368;1032.0;8.0;2.0;3.0;es;object;m;Albert bedauerte Laura aus tiefstem Herzen, weil;sie so oft zum Arzt musste;5.0;so;pers;1.0;0.0;Selected;Experiment;Albert;Laura;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
369;369;369;1034.0;8.0;2.0;3.0;es;object;m;Albert bedauerte Laura aus tiefstem Herzen, weil;sie Krebs hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Albert;Laura;NP2;personal;bedauerte;2.273;4.445;3.895;4.375
370;370;370;1035.0;8.0;2.0;3.0;es;object;m;Albert bedauerte Laura aus tiefstem Herzen, weil;ihr Freund sie betrogen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Albert;Laura;;;bedauerte;2.273;4.445;3.895;4.375
371;371;371;101.0;8.0;3.0;2.0;es;object;f;Alexandra bemitleidete Manuel in hohem Maße, weil;er immer noch keine Stelle gefunden hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexandra;Manuel;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
372;372;372;1010.0;4.0;3.0;2.0;es;object;f;Alexandra bemitleidete Manuel in hohem Maße, weil;er stank.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexandra;Manuel;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
373;373;373;1028.0;8.0;3.0;2.0;es;object;f;Alexandra bemitleidete Manuel in hohem Maße, weil;seine Freundin sich von ihm getrennt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexandra;Manuel;;;bemitleidete;3.275;5.594;5.307;3.279
374;374;374;1032.0;8.0;3.0;2.0;es;object;f;Alexandra bemitleidete Manuel in hohem Maße, weil;er Depressionen hat;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexandra;Manuel;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
375;375;375;1034.0;8.0;3.0;2.0;es;object;f;Alexandra bemitleidete Manuel in hohem Maße, weil;er krank war;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexandra;Manuel;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
376;376;376;1035.0;8.0;3.0;2.0;es;object;f;Alexandra bemitleidete Manuel in hohem Maße, weil;er kein Geld hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexandra;Manuel;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
377;377;377;102.0;1.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;sie krank ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexander;Lena;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
378;378;378;109.0;5.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;sie das Bein im Gips hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexander;Lena;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
379;379;379;1015.0;5.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;sie nicht am Literaturinstitut angenommen wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexander;Lena;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
380;380;380;1017.0;1.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;sie vor der Sportprüfung sich das Bein gebrochen hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexander;Lena;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
381;381;381;1018.0;1.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;sie ihr Leben nicht in den Griff bekam;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexander;Lena;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
382;382;382;1020.0;1.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;sie sich den Arm gebrochen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexander;Lena;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
383;383;383;1039.0;5.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;sie nie gewann.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexander;Lena;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
384;384;384;1040.0;1.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;es ihr echt schlecht ging;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexander;Lena;;;bemitleidete;3.275;5.594;5.307;3.279
385;385;385;1042.0;5.0;3.0;3.0;es;object;m;Alexander bemitleidete Lena in hohem Maße, weil;sie immer blöde Dinge machte;5.0;so;pers;1.0;0.0;Selected;Experiment;Alexander;Lena;NP2;personal;bemitleidete;3.275;5.594;5.307;3.279
386;386;386;109.0;5.0;4.0;2.0;es;object;f;Alisa beneidete Marcel, ohne es offen zu zeigen, weil;er so sein konnte wie er war;5.0;so;pers;1.0;0.0;Selected;Experiment;Alisa;Marcel;NP2;personal;beneidete;3.103;5.81;4.267;6.457
387;387;387;1017.0;1.0;4.0;2.0;es;object;f;Alisa beneidete Marcel, ohne es offen zu zeigen, weil;er immer die neuesten Sachen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alisa;Marcel;NP2;personal;beneidete;3.103;5.81;4.267;6.457
388;388;388;1039.0;5.0;4.0;2.0;es;object;f;Alisa beneidete Marcel, ohne es offen zu zeigen, weil;er so schön war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Alisa;Marcel;NP2;personal;beneidete;3.103;5.81;4.267;6.457
389;389;389;104.0;6.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie von den Lehrern bevorzugt wird.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
390;390;390;105.0;2.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie so gut in der Schule ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
391;391;391;108.0;6.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie eine bessere Cellistin war als er.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
392;392;392;1011.0;2.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie eine bessere Note hatte als er.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
393;393;393;1016.0;2.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie immer die coolsten Harry-Potter-Klamotten trug.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
394;394;394;1021.0;6.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie so gut in Mathe war;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
395;395;395;1022.0;2.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie die teuersten Klamotten trug.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
396;396;396;1023.0;6.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie so klug war;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
397;397;397;1027.0;6.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie eine bessere Note bekommen hatte als er.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
398;398;398;1031.0;6.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie schlauer war als er.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
399;399;399;1038.0;2.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie einen Preis gewonnen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
400;400;400;1041.0;6.0;4.0;3.0;es;object;m;Andreas beneidete Leonie, ohne es offen zu zeigen, weil;sie Pokerweltmeisterin ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Andreas;Leonie;NP2;personal;beneidete;3.103;5.81;4.267;6.457
401;401;401;105.0;2.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er der Star der Fussballmannschaft ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
402;402;402;108.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er ein sehr guter Sportler war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
403;403;403;1011.0;2.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er immer als Erster im Ziel ankam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
404;404;404;1016.0;2.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er nie verschlafen aussah und immer putzmunter etwa eine Stunde zu spät im Seminar erschien.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
405;405;405;1021.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er so gut Fußball spielen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
406;406;406;1022.0;2.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er die gleiche Musik wie sie mag.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
407;407;407;1023.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er sportlich war;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
408;408;408;1027.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er trotz Arbeit so gute Noten im Studium hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
409;409;409;1031.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er sich so sehr für viele Dinge begeistern kann.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
410;410;410;1038.0;2.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er zwei Jobs neben der Uni hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
411;411;411;107.0;3.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie klug war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
412;412;412;1012.0;3.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie immer die richtigen Worte für alles fand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
413;413;413;1013.0;3.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie so einzogartig für ihn war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
414;414;414;1014.0;7.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie sich so selbstbewusst gab.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
415;415;415;1019.0;7.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie 10 Minten Handstand machen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
416;416;416;1029.0;7.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie nie den Blick für das Wesentliche verlor.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
417;417;417;1036.0;3.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie bei ihrem Vortrag eine beeindruckende fachliche Kompetenz gezeigt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
418;418;418;1037.0;7.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie immer die besten Noten hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa;NP2;personal;bewunderte;3.949;5.014;6.431;7.158
419;419;419;107.0;3.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er so viele Pickel am ganzen Körper hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
420;420;420;1012.0;3.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er nur selten die Klamotten wechselte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
421;421;421;1013.0;3.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er immer in der Nase popelte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
422;422;422;1014.0;7.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er so stank.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
423;423;423;1024.0;3.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er immer fettige Haare hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
424;424;424;1037.0;7.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er stank;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
425;425;425;101.0;8.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie immer mit den Händen isst.;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
426;426;426;103.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie hässlich war;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
427;427;427;1010.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie sich nicht mehr wusch.;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
428;428;428;1025.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie nicht oft duschte;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
429;429;429;1030.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie nur einmal im Monat duschte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
430;430;430;1032.0;8.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie hässlich war;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
431;431;431;1033.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie immer am Daumen lutschte;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
432;432;432;1034.0;8.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie fettige Haare hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
433;433;433;1035.0;8.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie stank.;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta;NP2;personal;ekelte sich vor;3.619;7.108;5.758;2.075
