;Unnamed: 0;participant;list;item;condition_id;verbclass;reference;NP1gender;prompt;cont;analyzable;word_order;anaphor_type;pers;name;filter_$;type;NP1;NP2
407;407;1023.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er sportlich war;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco
408;408;1027.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er trotz Arbeit so gute Noten im Studium hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco
409;409;1031.0;6.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er sich so sehr für viele Dinge begeistern kann.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco
410;410;1038.0;2.0;5.0;2.0;es;object;f;Amelia bewunderte Marco seit geraumer Zeit, weil;er zwei Jobs neben der Uni hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Amelia;Marco
411;411;107.0;3.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie klug war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa
412;412;1012.0;3.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie immer die richtigen Worte für alles fand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa
413;413;1013.0;3.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie so einzogartig für ihn war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa
414;414;1014.0;7.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie sich so selbstbewusst gab.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa
415;415;1019.0;7.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie 10 Minten Handstand machen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa
416;416;1029.0;7.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie nie den Blick für das Wesentliche verlor.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa
417;417;1036.0;3.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie bei ihrem Vortrag eine beeindruckende fachliche Kompetenz gezeigt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa
418;418;1037.0;7.0;5.0;3.0;es;object;m;Armin bewunderte Lisa seit geraumer Zeit, weil;sie immer die besten Noten hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Armin;Lisa
419;419;107.0;3.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er so viele Pickel am ganzen Körper hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark
420;420;1012.0;3.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er nur selten die Klamotten wechselte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark
421;421;1013.0;3.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er immer in der Nase popelte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark
422;422;1014.0;7.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er so stank.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark
423;423;1024.0;3.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er immer fettige Haare hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark
424;424;1037.0;7.0;6.0;2.0;es;object;f;Anastasia ekelte sich vor Mark schon eine ganze Weile, weil;er stank;5.0;so;pers;1.0;0.0;Selected;Experiment;Anastasia;Mark
425;425;101.0;8.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie immer mit den Händen isst.;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta
426;426;103.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie hässlich war;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta
427;427;1010.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie sich nicht mehr wusch.;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta
428;428;1025.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie nicht oft duschte;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta
429;429;1030.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie nur einmal im Monat duschte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta
430;430;1032.0;8.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie hässlich war;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta
431;431;1033.0;4.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie immer am Daumen lutschte;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta
432;432;1034.0;8.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie fettige Haare hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta
433;433;1035.0;8.0;6.0;3.0;es;object;m;Arthur ekelte sich vor Lotta schon eine ganze Weile, weil;sie stank.;5.0;so;pers;1.0;0.0;Selected;Experiment;Arthur;Lotta
434;434;101.0;8.0;7.0;2.0;es;object;f;Anja fürchtete Markus ein kleines bisschen, weil;er über zwei Meter groß ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Anja;Markus
435;435;103.0;4.0;7.0;2.0;es;object;f;Anja fürchtete Markus ein kleines bisschen, weil;Markus nicht so nett war;5.0;so;pers;1.0;0.0;Selected;Experiment;Anja;Markus
436;436;1028.0;8.0;7.0;2.0;es;object;f;Anja fürchtete Markus ein kleines bisschen, weil;er diesen wahnsinnigen Blick in den Augen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anja;Markus
437;437;1032.0;8.0;7.0;2.0;es;object;f;Anja fürchtete Markus ein kleines bisschen, weil;er paranoid schizophren war;5.0;so;pers;1.0;0.0;Selected;Experiment;Anja;Markus
438;438;1033.0;4.0;7.0;2.0;es;object;f;Anja fürchtete Markus ein kleines bisschen, weil;er immer so verrückte Augen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Anja;Markus
439;439;1035.0;8.0;7.0;2.0;es;object;f;Anja fürchtete Markus ein kleines bisschen, weil;er gewalttätig ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anja;Markus
440;440;102.0;1.0;7.0;3.0;es;object;m;Bastian fürchtete Angelika ein kleines bisschen, weil;sie eine nachtragende Person ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Bastian;Angelika
441;441;106.0;5.0;7.0;3.0;es;object;m;Bastian fürchtete Angelika ein kleines bisschen, weil;sie in ihrem keller nur gruselige halloween deko hat;5.0;so;pers;1.0;0.0;Selected;Experiment;Bastian;Angelika
442;442;109.0;5.0;7.0;3.0;es;object;m;Bastian fürchtete Angelika ein kleines bisschen, weil;sie so groß war;5.0;so;pers;1.0;0.0;Selected;Experiment;Bastian;Angelika
443;443;1015.0;5.0;7.0;3.0;es;object;m;Bastian fürchtete Angelika ein kleines bisschen, weil;es hieß, dass sie einmal aus Versehen jemanden umgebracht hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Bastian;Angelika
444;444;1017.0;1.0;7.0;3.0;es;object;m;Bastian fürchtete Angelika ein kleines bisschen, weil;sie häufig große Jungs verhaut.;5.0;so;pers;1.0;0.0;Selected;Experiment;Bastian;Angelika
445;445;1020.0;1.0;7.0;3.0;es;object;m;Bastian fürchtete Angelika ein kleines bisschen, weil;sie ihn immer so komisch anschaute.;5.0;so;pers;1.0;0.0;Selected;Experiment;Bastian;Angelika
446;446;1040.0;1.0;7.0;3.0;es;object;m;Bastian fürchtete Angelika ein kleines bisschen, weil;sie so hemmungslos war;5.0;so;pers;1.0;0.0;Selected;Experiment;Bastian;Angelika
447;447;1042.0;5.0;7.0;3.0;es;object;m;Bastian fürchtete Angelika ein kleines bisschen, weil;sie stark war;5.0;so;pers;1.0;0.0;Selected;Experiment;Bastian;Angelika
448;448;102.0;1.0;8.0;2.0;es;object;f;Anke hasste Martin bis aufs Blut, weil;er ein Rassist ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Anke;Martin
449;449;106.0;5.0;8.0;2.0;es;object;f;Anke hasste Martin bis aufs Blut, weil;er schlechte dinge rumerzählte;5.0;so;pers;1.0;0.0;Selected;Experiment;Anke;Martin
450;450;109.0;5.0;8.0;2.0;es;object;f;Anke hasste Martin bis aufs Blut, weil;er immer so aggressiv war;5.0;so;pers;1.0;0.0;Selected;Experiment;Anke;Martin
451;451;1015.0;5.0;8.0;2.0;es;object;f;Anke hasste Martin bis aufs Blut, weil;er sie damals angelogen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anke;Martin
452;452;1017.0;1.0;8.0;2.0;es;object;f;Anke hasste Martin bis aufs Blut, weil;er ihre Schwester mit einer anderen betrogen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anke;Martin
453;453;1018.0;1.0;8.0;2.0;es;object;f;Anke hasste Martin bis aufs Blut, weil;er sie betrogen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Anke;Martin
454;454;1020.0;1.0;8.0;2.0;es;object;f;Anke hasste Martin bis aufs Blut, weil;er sie mobbte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anke;Martin
455;455;1039.0;5.0;8.0;2.0;es;object;f;Anke hasste Martin bis aufs Blut, weil;er immer ins Wort fiel.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anke;Martin
456;456;1040.0;1.0;8.0;2.0;es;object;f;Anke hasste Martin bis aufs Blut, weil;er ein großer Lügner war;5.0;so;pers;1.0;0.0;Selected;Experiment;Anke;Martin
457;457;104.0;6.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie ihn betrogen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
458;458;105.0;2.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie ihn schon in der Grundschule immer geärgert hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
459;459;108.0;6.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie immer Salat zwischen den Zähnen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
460;460;1011.0;2.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie fremd gegangen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
461;461;1016.0;2.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie ihm einmal in der Pause das letzte Nutellabrötchen vor der Nase weggeschnappt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
462;462;1021.0;6.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie ihn betrogen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
463;463;1022.0;2.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie so arrogant war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
464;464;1023.0;6.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie gemeint zu ihm ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
465;465;1027.0;6.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie eindeutig das Lieblingskind ihrer Eltern war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
466;466;1031.0;6.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie ihm in der Schule immer Papierkügelchen gegen den Kopf geworfen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
467;467;1038.0;2.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie wichtige Informationen weitergegeben hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
468;468;1041.0;6.0;8.0;3.0;es;object;m;Ben hasste Madeleine bis aufs Blut, weil;sie ihm früher sein fahrrad geschrottet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Ben;Madeleine
469;469;104.0;6.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er sie respektiert.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
470;470;105.0;2.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er immer für sie da war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
471;471;108.0;6.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er eine wunderbare Persönlichkeit hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
472;472;1011.0;2.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er der Mann ihrer Träume war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
473;473;1016.0;2.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er sich nicht von seiner Behinderung in die Schranken weisen ließ.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
474;474;1021.0;6.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er so schöne Augen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
475;475;1023.0;6.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er ein netter Kerl war;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
476;476;1027.0;6.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er sie vervollständigte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
477;477;1031.0;6.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er einen süßen Hund besitzt.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
478;478;1038.0;2.0;9.0;2.0;es;object;f;Anna liebte Marvin von ganzem Herzen, weil;er ein treuer Mensch war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Anna;Marvin
479;479;107.0;3.0;9.0;3.0;es;object;m;Benedikt liebte Magdalena von ganzem Herzen, weil;"sie die ""Ruhe in Person"" war.";5.0;so;pers;1.0;0.0;Selected;Experiment;Benedikt;Magdalena
480;480;1012.0;3.0;9.0;3.0;es;object;m;Benedikt liebte Magdalena von ganzem Herzen, weil;sie ein sehr liebevoller Mensch war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benedikt;Magdalena
481;481;1013.0;3.0;9.0;3.0;es;object;m;Benedikt liebte Magdalena von ganzem Herzen, weil;sie wunderschön war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benedikt;Magdalena
482;482;1014.0;7.0;9.0;3.0;es;object;m;Benedikt liebte Magdalena von ganzem Herzen, weil;sie ihn so glücklich macht.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benedikt;Magdalena
483;483;1019.0;7.0;9.0;3.0;es;object;m;Benedikt liebte Magdalena von ganzem Herzen, weil;sie das liebste und schönste Mädchen war, das er kannte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benedikt;Magdalena
484;484;1024.0;3.0;9.0;3.0;es;object;m;Benedikt liebte Magdalena von ganzem Herzen, weil;sie einfach seine Traumfrau ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benedikt;Magdalena
485;485;1026.0;7.0;9.0;3.0;es;object;m;Benedikt liebte Magdalena von ganzem Herzen, weil;sie einzigartig war;5.0;so;pers;1.0;0.0;Selected;Experiment;Benedikt;Magdalena
486;486;1029.0;7.0;9.0;3.0;es;object;m;Benedikt liebte Magdalena von ganzem Herzen, weil;sie die erste war, die ihn jemals wirklich verstanden hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benedikt;Magdalena
487;487;1037.0;7.0;9.0;3.0;es;object;m;Benedikt liebte Magdalena von ganzem Herzen, weil;sie wunderschöne Haare hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Benedikt;Magdalena
488;488;107.0;3.0;10.0;2.0;es;object;f;Annalena misstraute Matthias seit einer ganzen Weile, weil;er sie schon mal belogen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annalena;Matthias
489;489;1013.0;3.0;10.0;2.0;es;object;f;Annalena misstraute Matthias seit einer ganzen Weile, weil;er heimlich Nachrichten auf seinem Handy schrieb.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annalena;Matthias
490;490;1014.0;7.0;10.0;2.0;es;object;f;Annalena misstraute Matthias seit einer ganzen Weile, weil;er sich so rätselhaft benahm.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annalena;Matthias
491;491;1024.0;3.0;10.0;2.0;es;object;f;Annalena misstraute Matthias seit einer ganzen Weile, weil;er geklaut hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annalena;Matthias
492;492;1026.0;7.0;10.0;2.0;es;object;f;Annalena misstraute Matthias seit einer ganzen Weile, weil;er untreu war;5.0;so;pers;1.0;0.0;Selected;Experiment;Annalena;Matthias
493;493;1029.0;7.0;10.0;2.0;es;object;f;Annalena misstraute Matthias seit einer ganzen Weile, weil;er sich irgendwie seltsam verhielt.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annalena;Matthias
494;494;1036.0;3.0;10.0;2.0;es;object;f;Annalena misstraute Matthias seit einer ganzen Weile, weil;er gegenüber Christina andere Bemerkungen gemacht hatte, als ihr gegenüber.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annalena;Matthias
495;495;1037.0;7.0;10.0;2.0;es;object;f;Annalena misstraute Matthias seit einer ganzen Weile, weil;er immer am Handy hing;5.0;so;pers;1.0;0.0;Selected;Experiment;Annalena;Matthias
496;496;101.0;8.0;10.0;3.0;es;object;m;Benjamin misstraute Maja seit einer ganzen Weile, weil;sie keinerlei Empathie zeigte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benjamin;Maja
497;497;1010.0;4.0;10.0;3.0;es;object;m;Benjamin misstraute Maja seit einer ganzen Weile, weil;sie kiffte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benjamin;Maja
498;498;1025.0;4.0;10.0;3.0;es;object;m;Benjamin misstraute Maja seit einer ganzen Weile, weil;sie schon mehrfach gelogen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Benjamin;Maja
499;499;1028.0;8.0;10.0;3.0;es;object;m;Benjamin misstraute Maja seit einer ganzen Weile, weil;sie ihn betrogen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benjamin;Maja
500;500;1030.0;4.0;10.0;3.0;es;object;m;Benjamin misstraute Maja seit einer ganzen Weile, weil;sie noch nie ganz ehrlich gewesen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Benjamin;Maja
501;501;1032.0;8.0;10.0;3.0;es;object;m;Benjamin misstraute Maja seit einer ganzen Weile, weil;sie so viel trank;5.0;so;pers;1.0;0.0;Selected;Experiment;Benjamin;Maja
502;502;1033.0;4.0;10.0;3.0;es;object;m;Benjamin misstraute Maja seit einer ganzen Weile, weil;sie immer erst um fünf Uhr nachts nach Hause kam;5.0;so;pers;1.0;0.0;Selected;Experiment;Benjamin;Maja
503;503;1034.0;8.0;10.0;3.0;es;object;m;Benjamin misstraute Maja seit einer ganzen Weile, weil;sie ihn anlog;5.0;so;pers;1.0;0.0;Selected;Experiment;Benjamin;Maja
504;504;101.0;8.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;er ihr immer Schokolade schenkte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annemarie;Max
505;505;1010.0;4.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;er gut roch.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annemarie;Max
506;506;1025.0;4.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;er richtig gut aussah;5.0;so;pers;1.0;0.0;Selected;Experiment;Annemarie;Max
507;507;1028.0;8.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;er so nett war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annemarie;Max
508;508;1030.0;4.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;er so schöne Augen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annemarie;Max
509;509;1032.0;8.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;er Mandarinen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Annemarie;Max
510;510;1033.0;4.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;er einen super tollen Charakter hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Annemarie;Max
511;511;1034.0;8.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;er genau ihrem Traummann entsprach;5.0;so;pers;1.0;0.0;Selected;Experiment;Annemarie;Max
512;512;1035.0;8.0;11.0;2.0;es;object;f;Annemarie mochte Max ganz besonders gerne, weil;er einen wundervollen Charakter hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annemarie;Max
513;513;102.0;1.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie so gut singt;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
514;514;106.0;5.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie seine große liebe ist und si egenauso ist wie er sich die frau fürs leben vorstellt;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
515;515;109.0;5.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie so einen schönen Namen hat;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
516;516;1015.0;5.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie immer selbstgebackene Kekse mitbrachte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
517;517;1017.0;1.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie einfach die Hübscheste in der ganzen Stufe ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
518;518;1018.0;1.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie immer so nett lächelte;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
519;519;1020.0;1.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie sehr lustig war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
520;520;1039.0;5.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie so gut schwimmen kann.;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
521;521;1040.0;1.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie so lustig war;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
522;522;1042.0;5.0;11.0;3.0;es;object;m;Björn mochte Maribell ganz besonders gerne, weil;sie etwas Besonderes ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Björn;Maribell
523;523;102.0;1.0;12.0;2.0;es;object;f;Annika respektierte Maximilian seit Jahrzehnten, weil;er eine vertrauenswürdige Person ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Annika;Maximilian
524;524;106.0;5.0;12.0;2.0;es;object;f;Annika respektierte Maximilian seit Jahrzehnten, weil;er sie überalle liebte;5.0;so;pers;1.0;0.0;Selected;Experiment;Annika;Maximilian
525;525;109.0;5.0;12.0;2.0;es;object;f;Annika respektierte Maximilian seit Jahrzehnten, weil;er sich immer wieder aufbäumte;5.0;so;pers;1.0;0.0;Selected;Experiment;Annika;Maximilian
526;526;1015.0;5.0;12.0;2.0;es;object;f;Annika respektierte Maximilian seit Jahrzehnten, weil;er ein Herz für Tiere hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annika;Maximilian
527;527;1017.0;1.0;12.0;2.0;es;object;f;Annika respektierte Maximilian seit Jahrzehnten, weil;er immer für sie da war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Annika;Maximilian
528;528;1018.0;1.0;12.0;2.0;es;object;f;Annika respektierte Maximilian seit Jahrzehnten, weil;er immer ein guter Freund gewesen ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Annika;Maximilian
