index;Participant;List;alter;geschlecht;händigkeit;aufgewachsen;wohnhaft_2020;weietere_MS;AMLaP;Part_Sex;Trial;Item;Time;Subexperiment;Condition;Verb;presumed_bias;NP1_gender;NP2_gender;Verbtyp;Connective;Prompt;Continuation;Analysierbar;Anzahl_Ana;Wortstellung;Koref_erste_ama;bias;congruency;Form;personalpronomen;Einbettung;stelle_1;kasusidentisch;anapher_folgt_unmittelbar_auf_konnektor;peronalpronomen_folgt_unmittelbar_auf_konnektor;filter_$;Zufallsreihenfolge;UrsprünglicheReihenfolge;filter_mit_gefallen;Continuation_Item;prompt;np1gender;NP1;NP2;verbclass;verb;RunCondition;Human;ChatGPT
1105;302;3;26;female;rechts;83527;70619;keine;ja;female;33;1;15604469922353;2;sodass_se_mf;schockieren;object; m; f;se; sodass; Lars schockierte Johanna, sodass ...;sie wegrannte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;573;1090;Selected;234;Lars schockierte Johanna, sodass; m;Lars;Johanna;se;schockierte;1;sie wegrannte.;sie für einen Moment sprachlos war.
1268;307;3;18;female;rechts;70174;72074;keine;nein;female;97;9;15605285849974;2;weil_es_fm;hassen;object; f; m;es; weil; Annemarie hasste Malte, weil ...;er so abweisend war;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;8;1312;Selected;281;Annemarie hasste Malte, weil; f;Annemarie;Malte;es;hasste;3;er so abweisend war;er ständig ihre Ideen ignorierte und nie auf ihre Vorschläge einging.
309;101;1;26;female;rechts;81479;72070;keine;ja;female;37;16;15604388754327;2;weil_se_mf;entzücken;subject; m; f;se; weil; Dennis entzückte Stefanie, weil ...;er ihr Blumen schenkte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1593;11;Selected;85;Dennis entzückte Stefanie, weil; m;Dennis;Stefanie;se;entzückte;0;er ihr Blumen schenkte.;er ihr ein selbstgeschriebenes Gedicht vortrug.
256;206;2;19;female;rechts;73432;72072;keine;ja;female;56;8;15605189015864;2;sodass_se_mf;gefallen;object; m; f;se; sodass; Tobias gefiel Jennifer, sodass ...;er mit ihr redete;sinnvoll;zwei;so;NP1;Subjekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Not Selected;538;740;Selected;52;Tobias gefiel Jennifer, sodass; m;Tobias;Jennifer;se;gefiel;1;er mit ihr redete;er beschloss, sie zu einem Kaffee einzuladen.
1813;413;4;29;male;rechts;72108;71032;keine;ja;male;16;2;15605384798142;2;sodass_se_mf;faszinieren;object; m; f;se; sodass; Patrick faszinierte Anastasia, sodass ...;sie nur noch Augen für ihn hatte.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1778;2049;Selected;391;Patrick faszinierte Anastasia, sodass; m;Patrick;Anastasia;se;faszinierte;1;sie nur noch Augen für ihn hatte.;sie immer mehr Zeit mit ihm verbringen wollte.
1887;411;4;26;female;rechts;71642;72074;keine;nein;female;72;5;15604286425239;2;sodass_se_fm;bezaubern;object; f; m;se; sodass; Martha bezauberte Tim, sodass ...;dieser einfach nicht nein zu ihr sagen konnte.;sinnvoll;zwei;so;NP2;Objekt;kongruent;prox_dem;0;nein;ja;ja;bias-kongruente Anapher;andere morphosyntaktische Form;Selected;1232;1984;Selected;426;Martha bezauberte Tim, sodass; f;Martha;Tim;se;bezauberte;1;dieser einfach nicht nein zu ihr sagen konnte.;er ganz vergessen hatte, worüber er sich zuvor geärgert hatte.
2055;413;4;29;male;rechts;72108;71032;keine;ja;male;116;17;15605425006732;2;sodass_se_fm;irritieren;object; f; m;se; sodass; Marike irritierte Felix, sodass ...;sie sich ständig dafür entschuldigte.;sinnvoll;eine;so;NP1;Subjekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;762;2081;Selected;475;Marike irritierte Felix, sodass; f;Marike;Felix;se;irritierte;1;sie sich ständig dafür entschuldigte.;er nicht wusste, wie er reagieren sollte.
262;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;84;8;15604165236245;2;sodass_se_fm;gefallen;object; f; m;se; sodass; Jennifer gefiel Tobias, sodass ...;sie ihm offen und ehrlich ihre Gefühle mitteilte.;sinnvoll;zwei;so;NP1;Subjekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Not Selected;1212;1429;Selected;54;Jennifer gefiel Tobias, sodass; f;Jennifer;Tobias;se;gefiel;1;sie ihm offen und ehrlich ihre Gefühle mitteilte.;sie oft versuchte, in seiner Nähe zu sein.
1367;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;26;18;15604134174717;2;sodass_es_fm;ekeln sich vor;subject; f; m;es; sodass; Marie ekelte sich vor Klaus, sodass ...;sie ihn meidet und aus dem Weg geht;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1753;1410;Selected;324;Marie ekelte sich vor Klaus, sodass; f;Marie;Klaus;es;ekelte sich vor;2;sie ihn meidet und aus dem Weg geht;sie ihm aus dem Weg ging und den Kontakt vermied.
295;101;1;26;female;rechts;81479;72070;keine;ja;female;38;9;15604388953529;2;weil_se_fm;stören;subject; f; m;se; weil; Annemarie störte Malte, weil ...;sie zu laut auf den Tasten ihres PCs tippte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1058;12;Selected;71;Annemarie störte Malte, weil; f;Annemarie;Malte;se;störte;0;sie zu laut auf den Tasten ihres PCs tippte.;sie ihm dringend etwas Wichtiges mitteilen wollte.
145;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;75;15;15604625084198;2;sodass_se_fm;ängstigen;object; f; m;se; sodass; Katharina ängstigte Rüdiger, sodass ...;sie seit heute wenig Kontakt hielten.;sinnvoll;Plural; ; ; ; ; ; ; ; ; ;anderes Wort;andere morphosyntaktische Form;Not Selected;1301;626;Not Selected;30;Katharina ängstigte Rüdiger, sodass; f;Katharina;Rüdiger;se;ängstigte;1;sie seit heute wenig Kontakt hielten.;er sich ständig umblickte und nicht wusste, wem er noch trauen konnte.
301;101;1;26;female;rechts;81479;72070;keine;ja;female;79;12;15604396804993;2;weil_se_mf;amüsieren;subject; m; f;se; weil; Fritz amüsierte Emma, weil ...;er so oft Schluckauf hatte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1994;27;Selected;77;Fritz amüsierte Emma, weil; m;Fritz;Emma;se;amüsierte;0;er so oft Schluckauf hatte.;er ihr lustige Geschichten erzählte.
1034;212;2;30;male;rechts;99192;72108;keine;ja;male;4;9;15604149670493;2;weil_se_mf;stören;subject; m; f;se; weil; Malte störte Annemarie, weil ...;er schnell ins Badezimmer musste.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;480;964;Selected;219;Malte störte Annemarie, weil; m;Malte;Annemarie;se;störte;0;er schnell ins Badezimmer musste.;er zu laut Musik hörte.
78;302;3;26;female;rechts;83527;70619;keine;ja;female;89;16;15604475069158;2;sodass_se_fm;entzücken;object; f; m;se; sodass; Stefanie entzückte Dennis, sodass ...;sie ihn küsste;sinnvoll;zwei;os;NP1; ; ;pers;1;nein;ja;ja; ; ;Not Selected;678;1108;Not Selected;7;Stefanie entzückte Dennis, sodass; f;Stefanie;Dennis;se;entzückte;1;sie ihn küsste;er nicht anders konnte, als ständig an sie zu denken.
1835;413;4;29;male;rechts;72108;71032;keine;ja;male;5;20;15605381320422;2;weil_se_fm;erschrecken;subject; f; m;se; weil; Aisha erschreckte Albert, weil ...;sie plötzlich aus dem Schatten sprang.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1991;2044;Selected;413;Aisha erschreckte Albert, weil; f;Aisha;Albert;se;erschreckte;0;sie plötzlich aus dem Schatten sprang.;sie plötzlich hinter ihm auftauchte.
223;410;4;23;female;rechts;72459;72076;Französisch;nein;female;58;10;15604355128295;2;sodass_se_mf;beeindrucken;object; m; f;se; sodass; Robin beeindruckte Adele, sodass ...;sie fortan ein Paar waren.;sinnvoll;Plural; ; ; ; ; ; ; ; ; ;anderes Wort;andere morphosyntaktische Form;Not Selected;1700;1939;Not Selected;45;Robin beeindruckte Adele, sodass; m;Robin;Adele;se;beeindruckte;1;sie fortan ein Paar waren.;sie ihn zu ihrer nächsten Ausstellung einlud.
162;212;2;30;male;rechts;99192;72108;keine;ja;male;99;8;15604161387286;2;weil_es_fm;mögen;object; f; m;es; weil; Jennifer mochte Tobias, weil ...;beide aus dem selben Ort kamen.;sinnvoll;Plural; ; ; ; ; ; ; ; ; ;anderes Wort;andere morphosyntaktische Form;Not Selected;1581;995;Not Selected;34;Jennifer mochte Tobias, weil; f;Jennifer;Tobias;es;mochte;3;beide aus dem selben Ort kamen.;er immer aufmerksam und freundlich war.
490;107;1;30;female;rechts;71131;71093;keine;nein;female;23;13;15604143056415;2;weil_se_fm;langweilen;subject; f; m;se; weil; Melanie langweilte Jacob, weil ...;sie nur Netflix schauen wollte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;495;248;Selected;139;Melanie langweilte Jacob, weil; f;Melanie;Jacob;se;langweilte;0;sie nur Netflix schauen wollte.;sie immer wieder dieselben Geschichten erzählte.
351;103;1;32;male;rechts;27472;72074;keine;ja;male;35;4;15605465244838;2;weil_se_mf;inspirieren;subject; m; f;se; weil; Kevin inspirierte Saskia, weil ...;er ein Mensch war, der... anders war als die meisten anderen, die sie bis dato getroffen hatte;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1271;94;Selected;97;Kevin inspirierte Saskia, weil; m;Kevin;Saskia;se;inspirierte;0;er ein Mensch war, der... anders war als die meisten anderen, die sie bis dato getroffen hatte;er mit seiner positiven Einstellung und seinem unermüdlichen Einsatz andere motivierte und ermutigte.
142;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;82;1;15604626114025;2;sodass_es_fm;verachten;subject; f; m;es; sodass; Johanna verachtete Lars, sodass ...;sie sich nicht gut verstanden.;sinnvoll;Plural; ; ; ; ; ; ; ; ; ;anderes Wort;andere morphosyntaktische Form;Not Selected;1953;627;Not Selected;27;Johanna verachtete Lars, sodass; f;Johanna;Lars;es;verachtete;2;sie sich nicht gut verstanden.;sie jedes Mal wütend wurde, wenn sie ihn sah.
1754;411;4;26;female;rechts;71642;72074;keine;nein;female;26;1;15604278947722;2;weil_es_mf;verachten;object; m; f;es; weil; Lars verachtete Johanna, weil ...;sie nie ehrlich war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1339;1968;Selected;362;Lars verachtete Johanna, weil; m;Lars;Johanna;es;verachtete;3;sie nie ehrlich war.;sie ihn ständig kritisierte und seine Bemühungen nicht wertschätzte.
1132;302;3;26;female;rechts;83527;70619;keine;ja;female;15;16;15604466996734;2;weil_es_mf;vertrauen;object; m; f;es; weil; Dennis vertraute Stefanie, weil ...;sie vertrauenswürdig wirkte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;977;1083;Selected;261;Dennis vertraute Stefanie, weil; m;Dennis;Stefanie;es;vertraute;3;sie vertrauenswürdig wirkte.;sie immer ehrlich und zuverlässig war.
494;107;1;30;female;rechts;71131;71093;keine;nein;female;58;16;15604151199931;2;weil_se_mf;entzücken;subject; m; f;se; weil; Dennis entzückte Stefanie, weil ...;er ihr bei dem Aufsatz half.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;685;260;Selected;143;Dennis entzückte Stefanie, weil; m;Dennis;Stefanie;se;entzückte;0;er ihr bei dem Aufsatz half.;er ihr ein liebevoll gestaltetes Geschenk überreichte.
1349;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;89;4;15604167437115;2;weil_es_mf;respektieren;object; m; f;es; weil; Kevin respektierte Saskia, weil ...;sie sehr gut in Mathe ist.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1685;1432;Selected;306;Kevin respektierte Saskia, weil; m;Kevin;Saskia;es;respektierte;3;sie sehr gut in Mathe ist.;sie stets ehrlich und zuverlässig war.
1136;302;3;26;female;rechts;83527;70619;keine;ja;female;59;18;15604472510605;2;sodass_es_fm;ekeln sich vor;subject; f; m;es; sodass; Marie ekelte sich vor Klaus, sodass ...;sie sich schüttelte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;238;1096;Selected;265;Marie ekelte sich vor Klaus, sodass; f;Marie;Klaus;es;ekelte sich vor;2;sie sich schüttelte.;sie immer versuchte, ihm aus dem Weg zu gehen.
1771;411;4;26;female;rechts;71642;72074;keine;nein;female;87;15;15604289016142;2;sodass_es_fm;fürchten;subject; f; m;es; sodass; Katharina fürchtete Rüdiger, sodass ...;sie meist seine Gegnwart vermied,;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;218;1990;Selected;379;Katharina fürchtete Rüdiger, sodass; f;Katharina;Rüdiger;es;fürchtete;2;sie meist seine Gegnwart vermied,;sie zögerte, ihm die Wahrheit zu sagen.
1811;413;4;29;male;rechts;72108;71032;keine;ja;male;48;1;15605395743737;2;sodass_se_fm;schockieren;object; f; m;se; sodass; Johanna schockierte Lars, sodass ...;er ihr direkt die Faust in den Magen schmetterte.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1371;2062;Selected;389;Johanna schockierte Lars, sodass; f;Johanna;Lars;se;schockierte;1;er ihr direkt die Faust in den Magen schmetterte.;er sprachlos und mit weit aufgerissenen Augen vor ihr stand.
1032;212;2;30;male;rechts;99192;72108;keine;ja;male;19;6;15604151374007;2;sodass_es_mf;misstrauen;subject; m; f;es; sodass; Daniel misstraute Jana, sodass ...;er ihr lieber aus dem Weg ging.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;825;969;Selected;217;Daniel misstraute Jana, sodass; m;Daniel;Jana;es;misstraute;2;er ihr lieber aus dem Weg ging.;er ihr nicht die Wahrheit über das Projekt erzählte.
1961;212;2;30;male;rechts;99192;72108;keine;ja;male;80;1;15604159241154;2;weil_se_mf;schockieren;subject; m; f;se; weil; Lars schockierte Johanna, weil ...;sie ihn ganz anders eingeschätzt hätte.;sinnvoll;eine;so;NP2;Objekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;294;987;Selected;454;Lars schockierte Johanna, weil; m;Lars;Johanna;se;schockierte;0;sie ihn ganz anders eingeschätzt hätte.;er plötzlich eine unerwartete Neuigkeit verkündete.
1134;302;3;26;female;rechts;83527;70619;keine;ja;female;117;17;15604477395965;2;sodass_se_mf;irritieren;object; m; f;se; sodass; Felix irritierte Marike, sodass ...;sie irritiert war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1078;1116;Selected;263;Felix irritierte Marike, sodass; m;Felix;Marike;se;irritierte;1;sie irritiert war.;sie verwirrt die Stirn runzelte und versuchte, seine Absichten zu verstehen.
1041;212;2;30;male;rechts;99192;72108;keine;ja;male;98;16;15604161248095;2;weil_es_fm;vertrauen;object; f; m;es; weil; Stefanie vertraute Dennis, weil ...;er ihr nie wehgetan hatte.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1926;994;Selected;226;Stefanie vertraute Dennis, weil; f;Stefanie;Dennis;es;vertraute;3;er ihr nie wehgetan hatte.;er immer ehrlich zu ihr war und sie in schwierigen Zeiten unterstützte.
472;107;1;30;female;rechts;71131;71093;keine;nein;female;41;1;15604146916159;2;sodass_es_mf;verachten;subject; m; f;es; sodass; Lars verachtete Johanna, sodass ...;er sich von ihr distanzierte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1170;254;Selected;121;Lars verachtete Johanna, sodass; m;Lars;Johanna;es;verachtete;2;er sich von ihr distanzierte.;er ihre Anrufe ignorierte und Gespräche mit ihr mied.
761;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;57;17;1560462257396;2;sodass_es_fm;vermissen;subject; f; m;es; sodass; Marike vermisste Felix, sodass ...;sie ihn anrief.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;672;619;Selected;172;Marike vermisste Felix, sodass; f;Marike;Felix;es;vermisste;2;sie ihn anrief.;sie ihn täglich anrief, um seine Stimme zu hören.
840;206;2;19;female;rechts;73432;72072;keine;ja;female;103;4;15605193481024;2;sodass_se_mf;inspirieren;object; m; f;se; sodass; Kevin inspirierte Saskia, sodass ...;sie auch anfing zu malen;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;807;757;Selected;184;Kevin inspirierte Saskia, sodass; m;Kevin;Saskia;se;inspirierte;1;sie auch anfing zu malen;sie begann, ihre eigenen Ziele zu verfolgen und neue Projekte anzugehen.
294;101;1;26;female;rechts;81479;72070;keine;ja;female;44;8;15604389906842;2;sodass_es_fm;mögen;subject; f; m;es; sodass; Jennifer mochte Tobias, sodass ...;sie oft seine Nähe suchte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;317;16;Selected;70;Jennifer mochte Tobias, sodass; f;Jennifer;Tobias;es;mochte;2;sie oft seine Nähe suchte.;sie oft ihre Freizeit mit ihm verbrachte.
1910;107;1;30;female;rechts;71131;71093;keine;nein;female;106;13;15604162019667;2;sodass_es_mf;bemitleiden;subject; m; f;es; sodass; Jacob bemitleidete Melanie, sodass ...;sie sich noch schlechter fühlte.;sinnvoll;eine;so;NP2;Objekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;1290;276;Selected;441;Jacob bemitleidete Melanie, sodass; m;Jacob;Melanie;es;bemitleidete;2;sie sich noch schlechter fühlte.;sie sich missverstanden fühlte und ihm aus dem Weg ging.
362;103;1;32;male;rechts;27472;72074;keine;ja;male;76;12;15605480184376;2;sodass_es_fm;lieben;subject; f; m;es; sodass; Emma liebte Fritz, sodass ...;sie hoffte, er würde ihr bald einen Antrag machen;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1293;104;Selected;108;Emma liebte Fritz, sodass; f;Emma;Fritz;es;liebte;2;sie hoffte, er würde ihr bald einen Antrag machen;sie jeden Tag an ihn dachte und ihm kleine Überraschungen bereitete.
2079;410;4;23;female;rechts;72459;72076;Französisch;nein;female;7;20;15604348183639;2;weil_se_fm;erschrecken;subject; f; m;se; weil; Aisha erschreckte Albert, weil ...;dieser in ein Buch vertieft war.;sinnvoll;eine;so;NP2;Objekt;inkongruent;prox_dem;0;nein;ja;ja;bias-inkongruente Anapher;andere morphosyntaktische Form;Selected;749;1923;Selected;480;Aisha erschreckte Albert, weil; f;Aisha;Albert;se;erschreckte;0;dieser in ein Buch vertieft war.;sie plötzlich hinter ihm auftauchte.
360;103;1;32;male;rechts;27472;72074;keine;ja;male;5;11;15605456616856;2;sodass_se_mf;begeistern;object; m; f;se; sodass; Armin begeisterte Anna, sodass ...;diese sich in ihn verliebte;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1418;84;Selected;106;Armin begeisterte Anna, sodass; m;Armin;Anna;se;begeisterte;1;diese sich in ihn verliebte;sie voller Freude auf das gemeinsame Abenteuer blickte.
1272;307;3;18;female;rechts;70174;72074;keine;nein;female;98;12;15605285898679;2;weil_es_mf;lieben;object; m; f;es; weil; Fritz liebte Emma, weil ...;sie so nett war;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;19;1313;Selected;285;Fritz liebte Emma, weil; m;Fritz;Emma;es;liebte;3;sie so nett war;sie ihm immer zuhörte und ihn zum Lachen brachte.
163;212;2;30;male;rechts;99192;72108;keine;ja;male;88;8;15604160220191;2;sodass_se_mf;gefallen;object; m; f;se; sodass; Tobias gefiel Jennifer, sodass ...;es zwischen den beiden sofort funkte.;sinnvoll;Plural; ; ; ; ; ; ; ; ; ;anderes Wort;andere morphosyntaktische Form;Not Selected;1520;991;Not Selected;35;Tobias gefiel Jennifer, sodass; m;Tobias;Jennifer;se;gefiel;1;es zwischen den beiden sofort funkte.;er sich bemühte, ihre Aufmerksamkeit zu gewinnen.
